skill_id	skill_desc
48929	3+ Years Experience with Distributed Data/Computing Tools
48930	2+ Year Experience Working on RealTime Data and Streaming Applications
48931	2+ Years of Experience with NoSQL Implementation
48932	2+ Years of Data Warehousing Experience
48933	3+ Years of Experience with UNIX/Linux including Basic Commands and Shell Scripting
48934	2+ Years of Experience with Agile Engineering Practices
48935	2+ Years Experience with Data visualizations (Tableau)
48936	Work Order Compliance
48937	Critical Environments
48938	Quality Health and Safety
48939	SOPs and MOPs
48940	Endtoend AI projects
48941	Analytical modeling
48942	Multivariate testing
48943	AI (Artificial Intelligence)
48944	ML (Machine Learning)
48945	Business needs assessments
48946	4+ years relevant experience
48947	2+ years data analysis in healthcare
48948	Epic Clarity clinical modules
48949	CDL  Class B
48950	GPS Navigation
48951	Data Destruction
48952	Daily Truck Inspections
48953	Commercial Truck Driving
48954	High School Diploma / GED
48955	Medical Card
48956	40Minute Drive of 18947
48957	Valid Class B Commercial Drivers License
48958	Minimum 2 Years Commercial Driving Experience
48959	Must pass a background check and drug screening
48960	Live within 40minute drive of 18947
48961	Nonsmoker
48962	Ability to lift 40 pounds regularly; up to 75 pounds occasionally
48963	Oracle objects design and implementation
48964	Oracle DB environment deployment
48965	SQL performance evaluation
48966	Reporting development
48967	Data concepts application
48968	Agile environment work
48969	Concurrent priorities management
48970	Relational data concepts
48971	ETL programming
48972	Data mart design
48973	Eventdriven applications
48974	Oracle PL/SQL development
48975	Oracle functions
48976	Oracle procedures
48977	Oracle triggers
48978	Oracle materialized views
48979	Oracle DB links
48980	Oracle jobs
48981	Data model evaluation
48982	Data model documentation
48983	Data model improvement
48984	Java syntax
48985	XML syntax
48986	XML parsing
48987	Management information services
48988	Insurance and Claims Data
48989	TPA Experience
48990	Multilingual Text
48991	Data Association
48992	Inference Techniques
48993	Engineering Design
48994	USE
48995	University Honours Degree in STEM
48996	SC Security Clearance
48997	DV Clearance
48998	Causal analysis
48999	Bachelor's in Statistics or Related Field
49000	Inflation Forecasting
49001	Macroeconomic Research
49002	Investment Data Analysis
49003	Macroeconomic Modelling
49004	AntiMoney Laundering (AML) transaction monitoring
49005	Data inputs
49006	Economic sanctions
49007	Internal audit
49008	Model risk management
49009	Model types
49010	Modeling concepts
49011	Multifaceted approach
49012	Risk assessment methodologies
49013	Test procedures
49014	Validation testing
49015	Client Software Configuration
49016	Manufacturing tools
49017	Manufacturing MRP systems
49018	KPI reporting
49019	Mechanical principles
49020	Manufacturing sector experience
49021	.NET 4.8 Framework
49022	Microsoft SQL Server 2019/2022
49023	SQL Managed Instances (Azure)
49024	Database scalability
49025	Corporate treasury
49026	SSAS Models
49027	Data Joining
49028	Reporting Efficiency
49029	Cubes
49030	Specific Physical Requirements
49031	Reasonable mobility
49032	Hazardous conditions
49033	Nondiscrimination policy
49034	Job posting validity
49035	Microsoft Office 365 (Outlook PowerPoint Word)
49036	Communication (Verbal and Written)
49037	Microsoft Excel (Intermediate/Expert)
49038	Open Source Development
49039	Closed Source Development
49040	Dialogue Systems
49041	Semantic Parsing
49042	Limited Data Learning
49043	401K Matching Contributions
49044	Career Growth Support
49045	AI/NLP Deployment
49046	AI/NLP Research
49047	AI Benchmarking
49048	3 Years Experience
49049	2 Years Office Administration
49050	$3040 Hourly Pay
49051	DiversityFocused Colleague Resource Groups
49052	Bonus Benefits
49053	WellBeing Programs
49054	Military Benefits
49055	Personal Banking
49056	Loan
49057	Financial Intelligence
49058	Ethics Hotline
49059	Matrix Functions
49060	Analytic Frameworks
49061	Model Reproducibility
49062	Experimentation at Scale
49063	Bachelors in STEM
49064	Masters in Comp Science
49065	PhD STEM
49066	Frequentist Statistics
49067	EEO Guidelines
49068	Fiserv DNA
49069	Communication Verbal
49070	BSA program
49071	AML program
49072	Negative media searches
49073	Case creation
49074	Forensic accounting
49075	Financial crime compliance
49076	Terrorism
49077	Human trafficking
49078	SAR filings
49079	Law enforcement referrals
49080	Email inbox monitoring
49081	2+ years of relevant field experience
49082	1 year of previous SAR writing experience
49083	Cert AntiMoney Laundering
49084	Databases (SQL Server Analytic Operational)
49085	Test methodologies (Black box White box Grey box)
49086	Version control (Git)
49087	Continuous integration/continuous deployment
49088	Test strategy & planning
49089	Test process tools (JIRA TestRail Trello)
49090	Experience with similar projects (Data annotation tools or platforms)
49091	QA process establishment
49092	Tool evaluation & selection
49093	Historical Data
49094	Production Data
49095	ImportSklearn
49096	Importxgboost
49097	Direct Mail Response
49098	Credit approval
49099	Consumer credit
49100	Auto lending
49101	Accuracy results
49102	Deployment System
49103	Product Suites
49104	Data Outputs
49105	Automated Solutions
49106	Data Plan
49107	Data Overrides
49108	Bulk Data Enhancement
49109	Model Variants
49110	Data Channels
49111	Systems Provisioning
49112	Quality Enablement
49113	Technical Vehicle Data Editors
49114	Client IT
49115	Reproducible Data Science Methodology
49116	Multidimensional databases
49117	Claims processing
49118	Cloud Consulting
49119	Consulting Services
49120	Mobile App Development
49121	CLevel Relationships
49122	New Business Development
49123	Questioning Skills
49124	University administration
49125	Education management
49126	Critical Facilities Operations
49127	Customer Installation
49128	Facilities Systems Data Integrity
49129	Method of Procedures (MOPs)
49130	Technical Certification
49131	Mission Critical Facilities Operations Experience
49132	Data Center Critical Infrastructure Equipment
49133	Facilities Documentation
49134	Office Productivity Tools
49135	Computer Aided Design
49136	Data Center experience
49137	Electrical Superintendence
49138	National Electrical Code (NEC)
49139	Electrical Troubleshooting
49140	Equipment Testing (DMM Megger PQM UCT IR Camera)
49141	Electrical Vehicle Operation and Maintenance
49142	Professional Communication (Written and Verbal)
49143	Computer and Keyboard Skills
49144	Customer and Company Information Management
49145	Productivity and Accuracy Maintenance
49146	Per Diem and Vacation
49147	Medical Dental and Vision Coverage
49148	Bonus and 401k Benefits
49149	Electrical Infrastructure Maintenance
49150	Mechanical Infrastructure Maintenance
49151	HVAC Maintenance
49152	ATS Maintenance
49153	STS Maintenance
49154	Generator Maintenance
49155	Primary Switchgear Maintenance
49156	Power Distribution Maintenance
49157	Transformer Maintenance
49158	Hot Water Systems Maintenance
49159	Refrigeration Equipment Maintenance
49160	Chilled Water Equipment Maintenance
49161	Air Conditioning Equipment Maintenance
49162	Boiler Maintenance
49163	Ventilating Equipment Maintenance
49164	Water Heater Maintenance
49165	MCIM / Salesforce
49166	Transactional Schema Design
49167	Analytical Schema Design
49168	Table Relationships
49169	Analyses
49170	Dynamic Visualizations
49171	Final Reporting
49172	Network Services
49173	TOP SECRET Clearance
49174	CDH electrical design
49175	Schematic design
49176	FPGA
49177	Validation plans
49178	Circuit validation
49179	Board bringup
49180	Fabrication drawings
49181	Engineering electrical systems
49182	PCB layout
49183	Test interface hardware
49184	Systemlevel integration
49185	HDL languages
49186	Xilinx toolset
49187	High reliability design
49188	RF system design
49189	Employee Equity Incentive Program
49190	401(K) Match
49191	Test Procedure Development
49192	ISO17025 Compliance
49193	Advanced Data Processing
49194	Strain Gauging
49195	Load Cells
49196	Accelerometers
49197	Fatigue and Damage Calculation
49198	Test Profile Correlation
49199	Criminal Disclosure Check
49200	nCode Glyphworks
49201	DeweSoft
49202	Scalable Machine Learning Systems
49203	Reusable Production Data Pipelines
49204	ProductionQuality Code
49205	Python/SQL
49206	ML frameworks (Scikitlearn Tensorflow Keras)
49207	CloudNative MLaaS (AWS SageMaker AzureML Google AI platform)
49208	Signal analysis
49209	Noise handling
49210	Missing data handling
49211	Accelerometry signals
49212	Causal inference techniques
49213	Ownership skills
49214	Ad hoc requests
49215	Packing lists
49216	Purchase details
49217	Make
49218	Storage media
49219	Troubleshooting commands
49220	Cabling troubleshooting
49221	Service Manager processes
49222	Service Request
49223	Incident
49224	Power Maintenance Events (PME)
49225	Sparing levels
49226	Service Manager database
49227	Office suite
49228	EIA/TIA568 standards
49229	Testing practices
49230	TCIP
49231	Single phase
49232	3 phase
49233	Receptacle types
49234	Similar discipline
49235	Data center mission critical environment
49236	Following procedures
49237	High pressure situations
49238	Shifts (day evening overnight weekend)
49239	Data Center Electrician
49240	Electrical Maintenance
49241	Electrical Wiring
49242	Electrical Installation
49243	Electrical Repairs
49244	Electrical Testing
49245	Commercial Electrical
49246	Master Electrician
49247	Equipment Submittals
49248	Site Review
49249	Engineering Evaluations
49250	Electrical Audits
49251	Uninterruptible Power Sources
49252	Electrical Switchgear
49253	Variable Frequency Drives
49254	Automatic/Static Transfer Switches
49255	Fast Track Design/Build Projects
49256	Multiple Significant Upgrade Projects
49257	LargeScale Compute Farms
49258	Functional/Technical Depth and Complexity
49259	Design Validation
49260	Testing Methods
49261	Testing Equipment
49262	Test Area Parameters
49263	Sample Testing
49264	Complicated Procedures
49265	Automated Procedures
49266	Data Output
49267	Finite Element Analysis
49268	Design for Reliability
49269	Design for Manufacturing
49270	Prototype Devices
49271	Physical Testing
49272	Engineering Prototypes
49273	International Standards
49274	Engineering Change Orders
49275	Meeting Minutes
49276	Device Specification
49277	Yield Problems
49278	Customer Returns
49279	Supplier Related Engineering Changes
49280	LabVIEW
49281	Software Validation
49282	Mechanical Analysis
49283	Mechanical Documentation
49284	Geometric Dimensioning and Tolerance
49285	Assembly Processes
49286	Changing Demands
49287	User Centered Design
49288	5+ Years Software Engineering Experience
49289	5+ Years Python and C++ Experience
49290	Proven Experience in Designing Complex Systems
49291	Strong Understanding of Distributed Systems and Infrastructure Design
